gmDate,gmTime,seasTyp,offLNm1,offFNm1,offLNm2,offFNm2,offLNm3,offFNm3,teamAbbr,teamConf,teamDiv,teamLoc,teamRslt,teamMin,teamDayOff,teamPTS,teamAST,teamTO,teamSTL,teamBLK,teamPF,teamFGA,teamFGM,teamFG%,team2PA,team2PM,team2P%,team3PA,team3PM,team3P%,teamFTA,teamFTM,teamFT%,teamORB,teamDRB,teamTRB,teamPTS1,teamPTS2,teamPTS3,teamPTS4,teamPTS5,teamPTS6,teamPTS7,teamPTS8,teamTREB%,teamASST%,teamTS%,teamEFG%,teamOREB%,teamDREB%,teamTO%,teamSTL%,teamBLK%,teamBLKR,teamPPS,teamFIC,teamFIC40,teamOrtg,teamDrtg,teamEDiff,teamPlay%,teamAR,teamAST/TO,teamSTL/TO,opptAbbr,opptConf,opptDiv,opptLoc,opptRslt,opptMin,opptDayOff,opptPTS,opptAST,opptTO,opptSTL,opptBLK,opptPF,opptFGA,opptFGM,opptFG%,oppt2PA,oppt2PM,oppt2P%,oppt3PA,oppt3PM,oppt3P%,opptFTA,opptFTM,opptFT%,opptORB,opptDRB,opptTRB,opptPTS1,opptPTS2,opptPTS3,opptPTS4,opptPTS5,opptPTS6,opptPTS7,opptPTS8,opptTREB%,opptASST%,opptTS%,opptEFG%,opptOREB%,opptDREB%,opptTO%,opptSTL%,opptBLK%,opptBLKR,opptPPS,opptFIC,opptFIC40,opptOrtg,opptDrtg,opptEDiff,opptPlay%,opptAR,opptAST/TO,opptSTL/TO,poss,pace
2017-12-13,07:00,Regular,Barnaky,Brent,Taylor,Dedric,Garretson,Ron,MEM,West,Southwest,Away,Loss,240,1,87,18,18,6,2,23,81,31,0.3827,53,21,0.3962,28,10,0.3571,16,15,0.9375,10,37,47,12,17,28,30,0,0,0,0,51.6484,58.0645,0.4941,0.4444,20.8333,86.0465,16.9747,6.3246,2.1082,3.7736,1.0741,54.5,45.4167,91.7064,98.0309,-6.3245,0.3483,14.5114,1.0,33.3333,WAS,East,Southeast,Home,Win,239,0,93,21,15,7,8,22,77,36,0.4675,55,27,0.4909,22,9,0.4091,24,12,0.5,6,38,44,22,19,19,33,0,0,0,0,48.3516,58.3333,0.5311,0.526,13.6364,86.3636,14.6256,7.3787,8.4328,14.5455,1.2078,70.75,59.205,98.0309,91.7064,6.3245,0.4186,16.9958,1.4,46.6667,94.868,94.868
2017-12-13,07:00,Regular,Barnaky,Brent,Taylor,Dedric,Garretson,Ron,WAS,East,Southeast,Home,Win,239,0,93,21,15,7,8,22,77,36,0.4675,55,27,0.4909,22,9,0.4091,24,12,0.5,6,38,44,22,19,19,33,0,0,0,0,48.3516,58.3333,0.5311,0.526,13.9535,79.1667,14.6256,7.3787,8.4328,14.5455,1.2078,70.75,59.205,98.0309,91.7064,6.3245,0.4186,16.9958,1.4,46.6667,MEM,West,Southwest,Away,Loss,240,1,87,18,18,6,2,23,81,31,0.3827,53,21,0.3962,28,10,0.3571,16,15,0.9375,10,37,47,12,17,28,30,0,0,0,0,51.6484,58.0645,0.4941,0.4444,21.2766,78.7234,16.9747,6.3246,2.1082,3.7736,1.0741,54.5,45.4167,91.7064,98.0309,-6.3245,0.3483,14.5114,1.0,33.3333,94.868,95.2649
2017-12-13,07:30,Regular,Ford,Tyler,Spooner,Bill,Richardson,Derek,DEN,West,Northwest,Away,Loss,241,1,118,22,16,8,4,20,91,45,0.4945,63,36,0.5714,28,9,0.3214,26,19,0.7308,20,28,48,31,28,33,26,0,0,0,0,61.5385,48.8889,0.5759,0.544,43.4783,87.5,13.5089,8.2339,4.1169,6.3492,1.2967,89.0,73.8589,121.4497,127.6251,-6.1754,0.5172,15.6651,1.375,50.0,BOS,East,Atlantic,Home,Win,241,1,124,29,14,10,7,20,79,47,0.5949,54,36,0.6667,25,11,0.44,24,19,0.7917,4,26,30,30,38,29,27,0,0,0,0,38.4615,61.7021,0.6923,0.6646,13.3333,86.6667,13.5187,10.2923,7.2046,12.963,1.5696,101.25,84.0249,127.6251,121.4497,6.1754,0.5281,21.8769,2.0714,71.4286,97.1596,96.7564
2017-12-13,07:30,Regular,Ford,Tyler,Spooner,Bill,Richardson,Derek,BOS,East,Atlantic,Home,Win,241,1,124,29,14,10,7,20,79,47,0.5949,54,36,0.6667,25,11,0.44,24,19,0.7917,4,26,30,30,38,29,27,0,0,0,0,38.4615,61.7021,0.6923,0.6646,12.5,56.5217,13.5187,10.2923,7.2046,12.963,1.5696,101.25,84.0249,127.6251,121.4497,6.1754,0.5281,21.8769,2.0714,71.4286,DEN,West,Northwest,Away,Loss,241,1,118,22,16,8,4,20,91,45,0.4945,63,36,0.5714,28,9,0.3214,26,19,0.7308,20,28,48,31,28,33,26,0,0,0,0,61.5385,48.8889,0.5759,0.544,41.6667,58.3333,13.5089,8.2339,4.1169,6.3492,1.2967,89.0,73.8589,121.4497,127.6251,-6.1754,0.5172,15.6651,1.375,50.0,97.1596,96.7564
2017-12-13,07:30,Regular,Buchert,Nick,Blair,Curtis,Stafford,Derrick,POR,West,Northwest,Away,Win,237,1,102,14,11,7,2,21,72,36,0.5,44,26,0.5909,28,10,0.3571,23,20,0.8696,5,28,33,21,29,20,32,0,0,0,0,47.8261,38.8889,0.621,0.5694,16.129,73.6842,11.8127,8.1166,2.319,4.5455,1.4167,66.875,56.4346,118.2712,110.1545,8.1167,0.4615,13.0695,1.2727,63.6364,MIA,East,Southeast,Home,Loss,241,1,95,19,16,6,1,21,72,34,0.4722,42,21,0.5,30,13,0.4333,23,14,0.6087,10,26,36,33,27,19,16,0,0,0,0,52.1739,55.8824,0.5784,0.5625,27.7778,72.2222,16.3066,6.9571,1.1595,2.381,1.3194,61.375,50.9336,110.1545,118.2712,-8.1167,0.4359,16.2227,1.1875,37.5,86.2425,87.3342
2017-12-13,07:30,Regular,Buchert,Nick,Blair,Curtis,Stafford,Derrick,MIA,East,Southeast,Home,Loss,241,1,95,19,16,6,1,21,72,34,0.4722,42,21,0.5,30,13,0.4333,23,14,0.6087,10,26,36,33,27,19,16,0,0,0,0,52.1739,55.8824,0.5784,0.5625,26.3158,83.871,16.3066,6.9571,1.1595,2.381,1.3194,61.375,50.9336,110.1545,118.2712,-8.1167,0.4359,16.2227,1.1875,37.5,POR,West,Northwest,Away,Win,237,1,102,14,11,7,2,21,72,36,0.5,44,26,0.5909,28,10,0.3571,23,20,0.8696,5,28,33,21,29,20,32,0,0,0,0,47.8261,38.8889,0.621,0.5694,15.1515,84.8485,11.8127,8.1166,2.319,4.5455,1.4167,66.875,56.4346,118.2712,110.1545,8.1167,0.4615,13.0695,1.2727,63.6364,86.2425,85.8846
2017-12-13,08:00,Regular,Forte,Brian,Ervin,Mitchell,Davis,Marc,UTA,West,Northwest,Away,Loss,238,3,100,24,17,3,8,19,91,42,0.4615,61,33,0.541,30,9,0.3,7,7,1.0,5,43,48,24,24,26,26,0,0,0,0,51.0638,57.1429,0.5315,0.511,11.9048,82.6923,15.3043,2.9221,7.7923,13.1148,1.0989,74.875,62.9202,97.4044,100.3265,-2.9221,0.4078,17.7672,1.4118,17.6471,CHI,East,Central,Home,Win,239,2,103,21,9,9,3,14,93,41,0.4409,76,34,0.4474,17,7,0.4118,21,14,0.6667,9,37,46,30,19,28,26,0,0,0,0,48.9362,51.2195,0.5037,0.4785,19.5652,80.4348,8.0906,8.7664,2.9221,3.9474,1.1075,79.125,66.2134,100.3265,97.4044,2.9221,0.4409,15.8802,2.3333,100.0,102.6648,103.5275
2017-12-13,08:00,Regular,Forte,Brian,Ervin,Mitchell,Davis,Marc,CHI,East,Central,Home,Win,239,2,103,21,9,9,3,14,93,41,0.4409,76,34,0.4474,17,7,0.4118,21,14,0.6667,9,37,46,30,19,28,26,0,0,0,0,48.9362,51.2195,0.5037,0.4785,17.3077,88.0952,8.0906,8.7664,2.9221,3.9474,1.1075,79.125,66.2134,100.3265,97.4044,2.9221,0.4409,15.8802,2.3333,100.0,UTA,West,Northwest,Away,Loss,238,3,100,24,17,3,8,19,91,42,0.4615,61,33,0.541,30,9,0.3,7,7,1.0,5,43,48,24,24,26,26,0,0,0,0,51.0638,57.1429,0.5315,0.511,10.4167,89.5833,15.3043,2.9221,7.7923,13.1148,1.0989,74.875,62.9202,97.4044,100.3265,-2.9221,0.4078,17.7672,1.4118,17.6471,102.6648,103.0944
2017-12-13,08:00,Regular,Petraitis,Gediminas,Richardson,Leroy,Brothers,Tony,MIL,East,Central,Away,Loss,240,3,108,23,10,14,5,13,95,44,0.4632,68,36,0.5294,27,8,0.2963,19,12,0.6316,15,23,38,37,26,22,23,0,0,0,0,48.1013,52.2727,0.5224,0.5053,31.9149,71.875,8.8215,14.6098,5.2178,7.3529,1.1368,87.375,72.8125,112.7043,120.0092,-7.3049,0.4889,16.8671,2.3,140.0,NO,West,Southwest,Home,Win,240,2,115,35,21,5,8,16,80,45,0.5625,55,32,0.5818,25,13,0.52,15,12,0.8,9,32,41,32,30,25,28,0,0,0,0,51.8987,77.7778,0.664,0.6438,21.9512,78.0488,19.5167,5.2178,8.3485,14.5455,1.4375,101.375,84.4792,120.0092,112.7043,7.3049,0.4891,24.5442,1.6667,23.8095,95.826,95.826
2017-12-13,08:00,Regular,Petraitis,Gediminas,Richardson,Leroy,Brothers,Tony,NO,West,Southwest,Home,Win,240,2,115,35,21,5,8,16,80,45,0.5625,55,32,0.5818,25,13,0.52,15,12,0.8,9,32,41,32,30,25,28,0,0,0,0,51.8987,77.7778,0.664,0.6438,28.125,68.0851,19.5167,5.2178,8.3485,14.5455,1.4375,101.375,84.4792,120.0092,112.7043,7.3049,0.4891,24.5442,1.6667,23.8095,MIL,East,Central,Away,Loss,240,3,108,23,10,14,5,13,95,44,0.4632,68,36,0.5294,27,8,0.2963,19,12,0.6316,15,23,38,37,26,22,23,0,0,0,0,48.1013,52.2727,0.5224,0.5053,39.4737,60.5263,8.8215,14.6098,5.2178,7.3529,1.1368,87.375,72.8125,112.7043,120.0092,-7.3049,0.4889,16.8671,2.3,140.0,95.826,95.826
2017-12-13,09:00,Regular,Goble,Jacyn,Adams,Bennie,Capers,James,TOR,East,Atlantic,Away,Win,239,1,115,16,7,7,3,25,92,40,0.4348,66,31,0.4697,26,9,0.3462,31,26,0.8387,8,37,45,37,21,34,23,0,0,0,0,52.3256,40.0,0.5443,0.4837,20.5128,78.7234,6.2145,7.1025,3.0439,4.5455,1.25,76.625,64.1213,116.6836,110.5958,6.0878,0.4396,12.4378,2.2857,100.0,PHO,West,Pacific,Home,Loss,241,0,109,20,11,3,9,24,83,37,0.4458,59,29,0.4915,24,8,0.3333,34,27,0.7941,10,31,41,31,21,27,30,0,0,0,0,47.6744,54.0541,0.5563,0.494,24.3902,75.6098,10.0954,3.0439,9.1318,15.2542,1.3133,76.25,63.278,110.5958,116.6836,-6.0878,0.4405,15.5087,1.8182,27.2727,98.5571,98.9695
2017-12-13,09:00,Regular,Goble,Jacyn,Adams,Bennie,Capers,James,PHO,West,Pacific,Home,Loss,241,0,109,20,11,3,9,24,83,37,0.4458,59,29,0.4915,24,8,0.3333,34,27,0.7941,10,31,41,31,21,27,30,0,0,0,0,47.6744,54.0541,0.5563,0.494,21.2766,79.4872,10.0954,3.0439,9.1318,15.2542,1.3133,76.25,63.278,110.5958,116.6836,-6.0878,0.4405,15.5087,1.8182,27.2727,TOR,East,Atlantic,Away,Win,239,1,115,16,7,7,3,25,92,40,0.4348,66,31,0.4697,26,9,0.3462,31,26,0.8387,8,37,45,37,21,34,23,0,0,0,0,52.3256,40.0,0.5443,0.4837,17.7778,82.2222,6.2145,7.1025,3.0439,4.5455,1.25,76.625,64.1213,116.6836,110.5958,6.0878,0.4396,12.4378,2.2857,100.0,98.5571,98.1481
2017-12-13,09:30,Regular,Zielinski,Gary,Wood,Leon,Kennedy,Bill,CHA,East,Southeast,Away,Loss,239,2,96,14,12,4,5,15,87,36,0.4138,66,32,0.4848,21,4,0.1905,27,20,0.7407,12,44,56,23,26,20,27,0,0,0,0,55.4455,38.8889,0.4854,0.4368,23.5294,88.0,10.8225,4.0761,5.0951,7.5758,1.1034,69.125,57.8452,97.8254,110.0536,-12.2282,0.4138,11.2108,1.1667,33.3333,HOU,West,Southwest,Home,Win,238,2,108,24,10,7,5,18,88,39,0.4432,43,22,0.5116,45,17,0.3778,19,13,0.6842,6,39,45,38,25,28,17,0,0,0,0,44.5545,61.5385,0.5604,0.5398,13.3333,86.6667,9.402,7.1331,5.0951,11.6279,1.2273,87.125,73.2143,110.0536,97.8254,12.2282,0.4239,18.4106,2.4,70.0,98.134,98.5446
2017-12-13,09:30,Regular,Zielinski,Gary,Wood,Leon,Kennedy,Bill,HOU,West,Southwest,Home,Win,238,2,108,24,10,7,5,18,88,39,0.4432,43,22,0.5116,45,17,0.3778,19,13,0.6842,6,39,45,38,25,28,17,0,0,0,0,44.5545,61.5385,0.5604,0.5398,12.0,76.4706,9.402,7.1331,5.0951,11.6279,1.2273,87.125,73.2143,110.0536,97.8254,12.2282,0.4239,18.4106,2.4,70.0,CHA,East,Southeast,Away,Loss,239,2,96,14,12,4,5,15,87,36,0.4138,66,32,0.4848,21,4,0.1905,27,20,0.7407,12,44,56,23,26,20,27,0,0,0,0,55.4455,38.8889,0.4854,0.4368,21.4286,78.5714,10.8225,4.0761,5.0951,7.5758,1.1034,69.125,57.8452,97.8254,110.0536,-12.2282,0.4138,11.2108,1.1667,33.3333,98.134,98.9587
2017-12-14,07:30,Regular,Tiven,Josh,Brothers,Tony,Sterling,Jonathan,DET,East,Central,Away,Win,240,2,105,26,15,10,2,23,90,41,0.4556,60,28,0.4667,30,13,0.4333,12,10,0.8333,15,32,47,30,29,26,20,0,0,0,0,58.75,63.4146,0.551,0.5278,35.7143,84.2105,13.6017,11.0359,2.2072,3.3333,1.1667,83.5,69.5833,115.8774,100.4271,15.4503,0.4556,19.0784,1.7333,66.6667,ATL,East,Southeast,Home,Loss,238,2,91,28,17,6,6,12,69,32,0.4638,38,21,0.5526,31,11,0.3548,26,16,0.6154,6,27,33,31,15,18,27,0,0,0,0,41.25,87.5,0.5656,0.5435,18.1818,81.8182,17.4466,6.6216,6.6216,15.7895,1.3188,72.75,61.1345,100.4271,115.8774,-15.4503,0.4,22.3214,1.6471,35.2941,90.613,90.613
2017-12-14,07:30,Regular,Tiven,Josh,Brothers,Tony,Sterling,Jonathan,ATL,East,Southeast,Home,Loss,238,2,91,28,17,6,6,12,69,32,0.4638,38,21,0.5526,31,11,0.3548,26,16,0.6154,6,27,33,31,15,18,27,0,0,0,0,41.25,87.5,0.5656,0.5435,15.7895,64.2857,17.4466,6.6216,6.6216,15.7895,1.3188,72.75,61.1345,100.4271,115.8774,-15.4503,0.4,22.3214,1.6471,35.2941,DET,East,Central,Away,Win,240,2,105,26,15,10,2,23,90,41,0.4556,60,28,0.4667,30,13,0.4333,12,10,0.8333,15,32,47,30,29,26,20,0,0,0,0,58.75,63.4146,0.551,0.5278,31.9149,68.0851,13.6017,11.0359,2.2072,3.3333,1.1667,83.5,69.5833,115.8774,100.4271,15.4503,0.4556,19.0784,1.7333,66.6667,90.613,91.3745
2017-12-14,07:30,Regular,Mauer,Ken,Smith,Michael,Collins,Derrick,NY,East,Atlantic,Away,Win,238,2,111,23,14,11,4,23,89,41,0.4607,69,31,0.4493,20,10,0.5,22,19,0.8636,12,28,40,32,31,24,24,0,0,0,0,48.1928,56.0976,0.5624,0.5169,27.2727,71.7949,12.4246,11.3338,4.1214,5.7971,1.2472,81.5,68.4874,114.3686,107.1562,7.2124,0.4505,16.9517,1.6429,78.5714,BKN,East,Atlantic,Home,Loss,239,2,104,21,18,10,4,21,83,37,0.4458,41,25,0.6098,42,12,0.2857,23,18,0.7826,11,32,43,26,24,32,22,0,0,0,0,51.8072,56.7568,0.5584,0.5181,25.5814,74.4186,16.1987,10.3035,4.1214,9.7561,1.253,74.625,62.4477,107.1562,114.3686,-7.2124,0.4111,15.8946,1.1667,55.5556,97.0546,97.8702
2017-12-14,07:30,Regular,Mauer,Ken,Smith,Michael,Collins,Derrick,BKN,East,Atlantic,Home,Loss,239,2,104,21,18,10,4,21,83,37,0.4458,41,25,0.6098,42,12,0.2857,23,18,0.7826,11,32,43,26,24,32,22,0,0,0,0,51.8072,56.7568,0.5584,0.5181,28.2051,72.7273,16.1987,10.3035,4.1214,9.7561,1.253,74.625,62.4477,107.1562,114.3686,-7.2124,0.4111,15.8946,1.1667,55.5556,NY,East,Atlantic,Away,Win,238,2,111,23,14,11,4,23,89,41,0.4607,69,31,0.4493,20,10,0.5,22,19,0.8636,12,28,40,32,31,24,24,0,0,0,0,48.1928,56.0976,0.5624,0.5169,30.0,70.0,12.4246,11.3338,4.1214,5.7971,1.2472,81.5,68.4874,114.3686,107.1562,7.2124,0.4505,16.9517,1.6429,78.5714,97.0546,97.4607
2017-12-14,08:00,Regular,Van Duyne,Justin,Foster,Scott,Brown,Tony,LAL,West,Pacific,Away,Loss,240,2,112,33,18,7,3,20,95,47,0.4947,64,38,0.5938,31,9,0.2903,14,9,0.6429,16,33,49,26,34,26,26,0,0,0,0,55.6818,70.2128,0.5536,0.5421,34.0426,80.4878,15.1057,6.8246,2.9248,4.6875,1.1789,91.25,76.0417,109.1934,117.9679,-8.7745,0.4845,21.6877,1.8333,38.8889,CLE,East,Central,Home,Win,241,2,121,32,17,10,5,16,86,43,0.5,50,28,0.56,36,15,0.4167,25,20,0.8,8,31,39,24,39,31,27,0,0,0,0,44.3182,74.4186,0.6237,0.5872,20.5128,79.4872,14.9123,9.7494,4.8747,10.0,1.407,100.375,83.2988,117.9679,109.1934,8.7745,0.4526,21.9178,1.8824,58.8235,102.5703,102.5703
2017-12-14,08:00,Regular,Van Duyne,Justin,Foster,Scott,Brown,Tony,CLE,East,Central,Home,Win,241,2,121,32,17,10,5,16,86,43,0.5,50,28,0.56,36,15,0.4167,25,20,0.8,8,31,39,24,39,31,27,0,0,0,0,44.3182,74.4186,0.6237,0.5872,19.5122,65.9574,14.9123,9.7494,4.8747,10.0,1.407,100.375,83.2988,117.9679,109.1934,8.7745,0.4526,21.9178,1.8824,58.8235,LAL,West,Pacific,Away,Loss,240,2,112,33,18,7,3,20,95,47,0.4947,64,38,0.5938,31,9,0.2903,14,9,0.6429,16,33,49,26,34,26,26,0,0,0,0,55.6818,70.2128,0.5536,0.5421,32.6531,67.3469,15.1057,6.8246,2.9248,4.6875,1.1789,91.25,76.0417,109.1934,117.9679,-8.7745,0.4845,21.6877,1.8333,38.8889,102.5703,102.1447
2017-12-14,08:00,Regular,Lane,Karl,Maddox,Tre,McCutchen,Monty,SAC,West,Pacific,Away,Loss,242,1,96,24,14,4,2,21,87,36,0.4138,54,22,0.4074,33,14,0.4242,12,10,0.8333,15,27,42,22,33,16,25,0,0,0,0,51.8519,66.6667,0.5202,0.4943,32.6087,77.1429,13.1728,4.4643,2.2322,3.7037,1.1034,67.0,55.3719,107.1435,132.8132,-25.6697,0.4186,18.4219,1.7143,28.5714,MIN,West,Northwest,Home,Win,241,2,119,29,10,12,9,19,82,46,0.561,61,36,0.5902,21,10,0.4762,20,17,0.85,8,31,39,32,32,31,24,0,0,0,0,48.1481,63.0435,0.6553,0.622,20.5128,79.4872,9.9206,13.3929,10.0447,14.7541,1.4512,111.75,92.7386,132.8132,107.1435,25.6697,0.5476,22.3421,2.9,120.0,89.5995,88.859
2017-12-14,08:00,Regular,Lane,Karl,Maddox,Tre,McCutchen,Monty,MIN,West,Northwest,Home,Win,241,2,119,29,10,12,9,19,82,46,0.561,61,36,0.5902,21,10,0.4762,20,17,0.85,8,31,39,32,32,31,24,0,0,0,0,48.1481,63.0435,0.6553,0.622,22.8571,67.3913,9.9206,13.3929,10.0447,14.7541,1.4512,111.75,92.7386,132.8132,107.1435,25.6697,0.5476,22.3421,2.9,120.0,SAC,West,Pacific,Away,Loss,242,1,96,24,14,4,2,21,87,36,0.4138,54,22,0.4074,33,14,0.4242,12,10,0.8333,15,27,42,22,33,16,25,0,0,0,0,51.8519,66.6667,0.5202,0.4943,35.7143,64.2857,13.1728,4.4643,2.2322,3.7037,1.1034,67.0,55.3719,107.1435,132.8132,-25.6697,0.4186,18.4219,1.7143,28.5714,89.5995,89.2277
2017-12-14,10:30,Regular,Goble,John,Washington,C.J.,Boland,Matt,DAL,West,Southwest,Away,Loss,242,2,97,25,12,7,1,16,82,37,0.4512,53,27,0.5094,29,10,0.3448,17,13,0.7647,8,23,31,28,20,25,24,0,0,0,0,43.0556,67.5676,0.542,0.5122,17.7778,85.1852,11.825,7.5706,1.0815,1.8868,1.1829,67.375,55.6818,104.9066,121.1293,-16.2227,0.4302,19.766,2.0833,58.3333,GS,West,Pacific,Home,Win,242,3,112,35,16,7,4,22,78,47,0.6026,56,36,0.6429,22,11,0.5,9,7,0.7778,4,37,41,24,24,32,32,0,0,0,0,56.9444,74.4681,0.6833,0.6731,9.7561,90.2439,16.3332,7.5706,4.326,7.1429,1.4359,100.875,83.3678,121.1293,104.9066,16.2227,0.5222,26.3237,2.1875,43.75,92.4632,91.699
2017-12-14,10:30,Regular,Goble,John,Washington,C.J.,Boland,Matt,GS,West,Pacific,Home,Win,242,3,112,35,16,7,4,22,78,47,0.6026,56,36,0.6429,22,11,0.5,9,7,0.7778,4,37,41,24,24,32,32,0,0,0,0,56.9444,74.4681,0.6833,0.6731,14.8148,82.2222,16.3332,7.5706,4.326,7.1429,1.4359,100.875,83.3678,121.1293,104.9066,16.2227,0.5222,26.3237,2.1875,43.75,DAL,West,Southwest,Away,Loss,242,2,97,25,12,7,1,16,82,37,0.4512,53,27,0.5094,29,10,0.3448,17,13,0.7647,8,23,31,28,20,25,24,0,0,0,0,43.0556,67.5676,0.542,0.5122,25.8065,74.1935,11.825,7.5706,1.0815,1.8868,1.1829,67.375,55.6818,104.9066,121.1293,-16.2227,0.4302,19.766,2.0833,58.3333,92.4632,91.699
2017-12-15,07:00,Regular,Workman,Haywoode,Cutler,Kevin,Callahan,Mike,MIA,East,Southeast,Away,Win,240,1,104,25,18,10,8,23,78,39,0.5,47,28,0.5957,31,11,0.3548,17,15,0.8824,5,35,40,24,29,26,25,0,0,0,0,48.7805,64.1026,0.6083,0.5705,13.8889,76.087,17.3947,10.2424,8.1939,17.0213,1.3333,83.875,69.8958,106.5205,100.3751,6.1454,0.4286,19.4583,1.3889,55.5556,CHA,East,Southeast,Home,Loss,240,1,98,21,17,7,1,14,83,34,0.4096,56,24,0.4286,27,10,0.3704,27,20,0.7407,11,31,42,19,28,24,27,0,0,0,0,51.2195,61.7647,0.5164,0.4699,26.1905,73.8095,15.1949,7.1696,1.0242,1.7857,1.1807,64.875,54.0625,100.3751,106.5205,-6.1454,0.382,15.8037,1.2353,41.1765,97.6338,97.6338
2017-12-15,07:00,Regular,Workman,Haywoode,Cutler,Kevin,Callahan,Mike,CHA,East,Southeast,Home,Loss,240,1,98,21,17,7,1,14,83,34,0.4096,56,24,0.4286,27,10,0.3704,27,20,0.7407,11,31,42,19,28,24,27,0,0,0,0,51.2195,61.7647,0.5164,0.4699,23.913,86.1111,15.1949,7.1696,1.0242,1.7857,1.1807,64.875,54.0625,100.3751,106.5205,-6.1454,0.382,15.8037,1.2353,41.1765,MIA,East,Southeast,Away,Win,240,1,104,25,18,10,8,23,78,39,0.5,47,28,0.5957,31,11,0.3548,17,15,0.8824,5,35,40,24,29,26,25,0,0,0,0,48.7805,64.1026,0.6083,0.5705,12.5,87.5,17.3947,10.2424,8.1939,17.0213,1.3333,83.875,69.8958,106.5205,100.3751,6.1454,0.4286,19.4583,1.3889,55.5556,97.6338,97.6338
2017-12-15,07:00,Regular,Holtkamp,Lauren,Richardson,Leroy,Zarba,Zach,DET,East,Central,Away,Win,240,0,104,22,9,7,10,22,93,39,0.4194,61,26,0.4262,32,13,0.4063,17,13,0.7647,11,33,44,27,25,34,18,0,0,0,0,46.3158,56.4103,0.5175,0.4892,23.4043,68.75,8.2207,7.4116,10.5881,16.3934,1.1183,82.625,68.8542,110.1158,103.763,6.3528,0.4286,16.7326,2.4444,77.7778,IND,East,Central,Home,Loss,241,2,98,21,14,6,4,15,87,35,0.4023,57,26,0.4561,30,9,0.3,25,19,0.76,15,36,51,19,35,20,24,0,0,0,0,53.6842,60.0,0.5,0.454,29.4118,70.5882,12.5,6.3528,4.2352,7.0175,1.1264,74.875,62.1369,103.763,110.1158,-6.3528,0.407,15.7895,1.5,42.8571,94.446,94.446
2017-12-15,07:00,Regular,Holtkamp,Lauren,Richardson,Leroy,Zarba,Zach,IND,East,Central,Home,Loss,241,2,98,21,14,6,4,15,87,35,0.4023,57,26,0.4561,30,9,0.3,25,19,0.76,15,36,51,19,35,20,24,0,0,0,0,53.6842,60.0,0.5,0.454,31.25,76.5957,12.5,6.3528,4.2352,7.0175,1.1264,74.875,62.1369,103.763,110.1158,-6.3528,0.407,15.7895,1.5,42.8571,DET,East,Central,Away,Win,240,0,104,22,9,7,10,22,93,39,0.4194,61,26,0.4262,32,13,0.4063,17,13,0.7647,11,33,44,27,25,34,18,0,0,0,0,46.3158,56.4103,0.5175,0.4892,25.0,75.0,8.2207,7.4116,10.5881,16.3934,1.1183,82.625,68.8542,110.1158,103.763,6.3528,0.4286,16.7326,2.4444,77.7778,94.446,94.0541
2017-12-15,07:00,Regular,Smith,Aaron,Kirkland,Courtney,Fraher,Pat,POR,West,Northwest,Away,Win,241,1,95,18,15,7,9,20,86,37,0.4302,68,29,0.4265,18,8,0.4444,15,13,0.8667,6,39,45,24,26,25,20,0,0,0,0,50.0,48.6486,0.513,0.4767,13.9535,82.9787,13.9405,7.0773,9.0994,13.2353,1.1047,69.125,57.3651,96.0489,88.9716,7.0773,0.3895,14.3312,1.2,46.6667,ORL,East,Southeast,Home,Loss,241,2,88,15,16,7,3,18,84,32,0.381,55,22,0.4,29,10,0.3448,19,14,0.7368,8,37,45,20,23,23,22,0,0,0,0,50.0,46.875,0.4764,0.4405,17.7778,82.2222,14.7656,7.0773,3.0331,5.4545,1.0476,53.625,44.5021,88.9716,96.0489,-7.0773,0.3478,12.1595,0.9375,43.75,98.908,98.4976
2017-12-15,07:00,Regular,Smith,Aaron,Kirkland,Courtney,Fraher,Pat,ORL,East,Southeast,Home,Loss,241,2,88,15,16,7,3,18,84,32,0.381,55,22,0.4,29,10,0.3448,19,14,0.7368,8,37,45,20,23,23,22,0,0,0,0,50.0,46.875,0.4764,0.4405,17.0213,86.0465,14.7656,7.0773,3.0331,5.4545,1.0476,53.625,44.5021,88.9716,96.0489,-7.0773,0.3478,12.1595,0.9375,43.75,POR,West,Northwest,Away,Win,241,1,95,18,15,7,9,20,86,37,0.4302,68,29,0.4265,18,8,0.4444,15,13,0.8667,6,39,45,24,26,25,20,0,0,0,0,50.0,48.6486,0.513,0.4767,13.3333,86.6667,13.9405,7.0773,9.0994,13.2353,1.1047,69.125,57.3651,96.0489,88.9716,7.0773,0.3895,14.3312,1.2,46.6667,98.908,98.4976
